title,runtime_minutes,genres,averagerating,domestic_gross,foreign_gross,year,global_sales
Grown Ups 2,101.0,Comedy,5.4,133699999.0,113300000.0,2013,246999999.0
The Counselor,117.0,"Crime,Drama,Thriller",5.3,17000000.0,54000000.0,2013,71000000.0
About Time,123.0,"Comedy,Drama,Fantasy",7.8,15300000.0,71800000.0,2013,87100000.0
Run All Night,114.0,"Action,Drama,Thriller",6.6,26500000.0,45200000.0,2015,71700000.0
Transcendence,98.0,Drama,6.1,23000000.0,80000000.0,2014,103000000.0
Transcendence,119.0,"Action,Drama,Sci-Fi",6.3,23000000.0,80000000.0,2014,103000000.0
The Other Woman,109.0,"Comedy,Romance",6.0,25400.0,427000.0,2011,452400.0
Before Midnight,109.0,"Drama,Romance",7.9,8100000.0,3100000.0,2013,11200000.0
The Nun,112.0,Drama,6.5,117500000.0,248100000.0,2018,365600000.0
The Nun,96.0,"Horror,Mystery,Thriller",5.4,117500000.0,248100000.0,2018,365600000.0
Katy Perry: Part of Me,93.0,"Documentary,Music",5.9,25300000.0,7400000.0,2012,32700000.0
Draft Day,110.0,"Drama,Sport",6.8,28800000.0,620000.0,2014,29420000.0
The Mountain Between Us,112.0,"Action,Adventure,Drama",6.4,30300000.0,32500000.0,2017,62800000.0
Don Jon,90.0,"Comedy,Drama,Romance",6.6,24500000.0,6000000.0,2013,30500000.0
Kin,45.0,"Drama,Music",8.6,5700000.0,4300000.0,2018,10000000.0
Kin,102.0,"Action,Drama,Sci-Fi",5.7,5700000.0,4300000.0,2018,10000000.0
Calvary,102.0,Drama,7.4,3600000.0,13300000.0,2014,16900000.0
The Internship,119.0,Comedy,6.3,44700000.0,48800000.0,2013,93500000.0
The Love Punch,94.0,Comedy,5.7,267000.0,4500000.0,2014,4767000.0
The Quiet Ones,98.0,"Horror,Mystery,Thriller",5.1,8500000.0,9300000.0,2014,17800000.0
Valerian and the City of a Thousand Planets,137.0,"Action,Adventure,Fantasy",6.5,41200000.0,184700000.0,2017,225900000.0
Think Like a Man Too,106.0,"Comedy,Romance",5.8,65200000.0,5000000.0,2014,70200000.0
Money Monster,98.0,"Crime,Drama,Thriller",6.5,41000000.0,52300000.0,2016,93300000.0
A Haunted House,86.0,"Comedy,Fantasy",5.1,40000000.0,20100000.0,2013,60100000.0
I Give It a Year,97.0,"Comedy,Romance",5.7,34700.0,28200000.0,2013,28234700.0
Big Hero 6,102.0,"Action,Adventure,Animation",7.8,222500000.0,435300000.0,2014,657800000.0
Wildlife,115.0,Drama,6.8,1100000.0,2000000.0,2018,3100000.0
Wildlife,105.0,Drama,6.9,1100000.0,2000000.0,2018,3100000.0
Spider-Man: Homecoming,133.0,"Action,Adventure,Sci-Fi",7.5,334200000.0,546000000.0,2017,880200000.0
Fading Gigolo,90.0,Comedy,6.2,3800000.0,9600000.0,2014,13400000.0
Leap!,89.0,"Adventure,Animation,Comedy",6.8,21900000.0,81400000.0,2017,103300000.0
A Five Star Life,85.0,"Drama,Romance",6.3,307000.0,2200000.0,2014,2507000.0
The Founder,108.0,"Comedy,Sci-Fi",5.9,12800000.0,11300000.0,2017,24100000.0
The Founder,115.0,"Biography,Drama,History",7.2,12800000.0,11300000.0,2017,24100000.0
Dragon Ball Z: Battle of Gods,85.0,"Action,Adventure,Animation",7.2,2600000.0,47800000.0,2014,50400000.0
Kung Fu Panda 3,95.0,"Action,Adventure,Animation",7.1,143500000.0,377600000.0,2016,521100000.0
Gone Girl,149.0,"Drama,Mystery,Thriller",8.1,167800000.0,201600000.0,2014,369400000.0
Magic Mike XXL,115.0,"Comedy,Drama,Music",5.6,66000000.0,56500000.0,2015,122500000.0
Finding Dory,97.0,"Adventure,Animation,Comedy",7.3,486300000.0,542300000.0,2016,1028600000.0
The Grand Budapest Hotel,99.0,"Adventure,Comedy,Crime",8.1,59300000.0,115500000.0,2014,174800000.0
Blue Is the Warmest Color,180.0,"Drama,Romance",7.8,2200000.0,5200000.0,2013,7400000.0
Love the Coopers,107.0,"Comedy,Fantasy,Romance",5.8,26300000.0,16100000.0,2015,42400000.0
The SpongeBob Movie: Sponge Out of Water,92.0,"Adventure,Animation,Comedy",6.0,163000000.0,162200000.0,2015,325200000.0
Muppets Most Wanted,107.0,"Adventure,Comedy,Crime",6.4,51200000.0,29200000.0,2014,80400000.0
Jumanji: Welcome to the Jungle,119.0,"Action,Adventure,Comedy",7.0,404500000.0,557600000.0,2017,962100000.0
Minions,91.0,"Adventure,Animation,Comedy",6.4,336000000.0,823400000.0,2015,1159400000.0
22 Jump Street,112.0,"Action,Comedy,Crime",7.0,191700000.0,139600000.0,2014,331300000.0
Tai Chi Hero,100.0,"Action,Adventure",6.2,35100.0,347000.0,2013,382100.0
Sherlock Gnomes,86.0,"Adventure,Animation,Comedy",5.1,43200000.0,47100000.0,2018,90300000.0
Pieta,104.0,"Crime,Drama",7.2,22100.0,3600000.0,2013,3622100.0
Olympus Has Fallen,119.0,"Action,Thriller",6.5,98900000.0,71300000.0,2013,170200000.0
Mandela: Long Walk to Freedom,141.0,"Biography,Drama,History",7.1,8300000.0,19000000.0,2013,27300000.0
The 5th Wave,112.0,"Action,Adventure,Drama",5.2,34900000.0,75000000.0,2016,109900000.0
The Gallows,81.0,"Horror,Mystery,Thriller",4.2,22800000.0,20200000.0,2015,43000000.0
The Hobbit: The Battle of the Five Armies,144.0,"Adventure,Fantasy",7.4,255100000.0,700900000.0,2014,956000000.0
Homefront,100.0,"Action,Thriller",6.5,20200000.0,22900000.0,2013,43100000.0
Homefront,111.0,Drama,7.7,20200000.0,22900000.0,2013,43100000.0
A Werewolf Boy,122.0,"Fantasy,Romance",7.4,343000.0,41300000.0,2012,41643000.0
Alien: Covenant,122.0,"Horror,Sci-Fi,Thriller",6.4,74300000.0,166600000.0,2017,240900000.0
Enemy,91.0,"Mystery,Thriller",6.9,1000000.0,2400000.0,2014,3400000.0
The Babadook,94.0,"Drama,Horror",6.8,964000.0,9300000.0,2014,10264000.0
Fifty Shades of Grey,125.0,"Drama,Romance,Thriller",4.1,166200000.0,404800000.0,2015,571000000.0
The Thieves,135.0,"Action,Comedy,Crime",6.8,686000.0,82800000.0,2012,83486000.0
7 Boxes,105.0,"Adventure,Crime,Drama",7.2,38100.0,267000.0,2014,305100.0
The Expendables 3,126.0,"Action,Adventure,Thriller",6.1,39300000.0,175300000.0,2014,214600000.0
The Zero Theorem,107.0,"Comedy,Drama,Fantasy",6.1,258000.0,513000.0,2014,771000.0
Fruitvale Station,85.0,"Biography,Drama,Romance",7.5,16100000.0,1300000.0,2013,17400000.0
Blue Jasmine,98.0,Drama,7.3,33400000.0,64099999.0,2013,97499999.0
White House Down,131.0,"Action,Drama,Thriller",6.4,73100000.0,132300000.0,2013,205400000.0
The Woman in Black 2: Angel of Death,98.0,"Drama,Horror,Thriller",4.9,26500000.0,22400000.0,2015,48900000.0
The Rover,103.0,"Action,Crime,Drama",6.4,1100000.0,2100000.0,2014,3200000.0
Jobs,128.0,"Biography,Drama",5.9,16100000.0,19800000.0,2013,35900000.0
Rio 2,101.0,"Adventure,Animation,Comedy",6.3,131500000.0,368600000.0,2014,500100000.0
The Berlin File,120.0,"Action,Thriller",6.6,665000.0,48300000.0,2013,48965000.0
The Great Beauty,141.0,Drama,7.8,2900000.0,18500000.0,2013,21400000.0
Unfinished Business,91.0,"Comedy,Drama",5.4,10200000.0,4200000.0,2015,14400000.0
The Intern,121.0,"Comedy,Drama",7.1,75800000.0,118800000.0,2015,194600000.0
Ragnarok,100.0,"Action,Adventure",5.9,1400.0,3700000.0,2014,3701400.0
The Pyramid,90.0,Horror,3.9,2800000.0,14100000.0,2014,16900000.0
The Pyramid,89.0,"Action,Adventure,Horror",4.6,2800000.0,14100000.0,2014,16900000.0
Runner Runner,88.0,"Crime,Thriller",5.6,19300000.0,43400000.0,2013,62700000.0
A Private War,110.0,"Biography,Drama,War",6.7,1600000.0,2200000.0,2018,3800000.0
Need for Speed,132.0,"Action,Crime,Thriller",6.5,43600000.0,159700000.0,2014,203300000.0
Instructions Not Included,115.0,"Comedy,Drama",7.6,44500000.0,54600000.0,2013,99100000.0
Instructions Not Included,52.0,"Comedy,Romance",8.0,44500000.0,54600000.0,2013,99100000.0
The Glass Castle,127.0,"Biography,Drama",7.2,17300000.0,4600000.0,2017,21900000.0
Bright Days Ahead,94.0,"Drama,Romance",6.3,21800.0,1400000.0,2014,1421800.0
Spectre,148.0,"Action,Adventure,Thriller",6.8,200100000.0,680600000.0,2015,880700000.0
Coco,105.0,"Adventure,Animation,Comedy",8.4,209700000.0,597400000.0,2017,807100000.0
Coco,98.0,Horror,7.4,209700000.0,597400000.0,2017,807100000.0
Words and Pictures,111.0,"Comedy,Drama,Romance",6.6,2200000.0,1200000.0,2014,3400000.0
Brooklyn,117.0,"Drama,Romance",7.5,38300000.0,23800000.0,2015,62100000.0
Brooklyn,83.0,"Drama,Music,Musical",6.4,38300000.0,23800000.0,2015,62100000.0
Mission: Impossible - Rogue Nation,131.0,"Action,Adventure,Thriller",7.4,195000000.0,487700000.0,2015,682700000.0
The Huntsman: Winter's War,114.0,"Action,Adventure,Drama",6.1,48400000.0,116600000.0,2016,165000000.0
Jerusalem,44.0,Documentary,7.3,8000000.0,1300000.0,2013,9300000.0
Dark Skies,97.0,"Horror,Sci-Fi,Thriller",6.3,17400000.0,9000000.0,2013,26400000.0
Keeping Up with the Joneses,105.0,"Action,Comedy",5.9,14900000.0,15000000.0,2016,29900000.0
Delivery Man,105.0,"Comedy,Drama",6.4,30700000.0,19300000.0,2013,50000000.0
The Girl on the Train,80.0,Thriller,4.4,208000.0,97100.0,2010,305100.0
The Girl on the Train,112.0,"Crime,Drama,Mystery",6.5,208000.0,97100.0,2010,305100.0
Ain't Them Bodies Saints,96.0,"Crime,Drama,Romance",6.4,397000.0,635000.0,2013,1032000.0
Oculus,104.0,"Horror,Mystery",6.5,27700000.0,16300000.0,2014,44000000.0
Enough Said,93.0,"Comedy,Drama,Romance",7.0,17600000.0,7700000.0,2013,25300000.0
Avengers: Age of Ultron,141.0,"Action,Adventure,Sci-Fi",7.3,459000000.0,946400000.0,2015,1405400000.0
Smurfs: The Lost Village,90.0,"Adventure,Animation,Comedy",6.0,45000000.0,152200000.0,2017,197200000.0
Anomalisa,90.0,"Animation,Comedy,Drama",7.3,3800000.0,1900000.0,2015,5700000.0
The November Man,108.0,"Action,Crime,Thriller",6.3,25000000.0,7500000.0,2014,32500000.0
Carol,118.0,"Drama,Romance",7.2,12700000.0,27600000.0,2015,40300000.0
Gods of Egypt,127.0,"Action,Adventure,Fantasy",5.4,31200000.0,119500000.0,2016,150700000.0
Woman in Gold,109.0,"Biography,Drama,History",7.3,33299999.0,28300000.0,2015,61599999.0
The Past,130.0,"Drama,Mystery",7.8,1300000.0,9300000.0,2013,10600000.0
The Past,120.0,"Drama,Horror",7.4,1300000.0,9300000.0,2013,10600000.0
The Heat,117.0,"Action,Comedy,Crime",6.6,159600000.0,70300000.0,2013,229900000.0
Venus in Fur,96.0,Drama,7.2,374000.0,8000000.0,2014,8374000.0
Atomic Blonde,115.0,"Action,Mystery,Thriller",6.7,51700000.0,48300000.0,2017,100000000.0
Adrift,65.0,Drama,6.0,31400000.0,28500000.0,2018,59900000.0
Adrift,96.0,"Action,Adventure,Biography",6.6,31400000.0,28500000.0,2018,59900000.0
Philomena,98.0,"Biography,Comedy,Drama",7.6,37700000.0,62400000.0,2013,100100000.0
Project Almanac,106.0,"Drama,Mystery,Sci-Fi",6.4,22300000.0,10900000.0,2015,33200000.0
Bluebeard,98.0,Horror,6.1,33500.0,5200.0,2010,38700.0
Bluebeard,117.0,Thriller,6.4,33500.0,5200.0,2010,38700.0
Taken 3,108.0,"Action,Thriller",6.0,89300000.0,237200000.0,2015,326500000.0
The Peanuts Movie,88.0,"Adventure,Animation,Comedy",7.1,130199999.0,116100000.0,2015,246299999.0
Bears,78.0,Documentary,7.4,17800000.0,3500000.0,2014,21300000.0
Lost in Thailand,105.0,"Adventure,Comedy,Drama",6.3,57400.0,197700000.0,2013,197757400.0
And So It Goes,94.0,"Comedy,Drama,Romance",5.8,15200000.0,10200000.0,2014,25400000.0
Paranormal Activity: The Ghost Dimension,88.0,"Horror,Mystery,Thriller",4.6,18300000.0,60600000.0,2015,78900000.0
Paranormal Activity: The Marked Ones,84.0,"Horror,Mystery,Thriller",5.0,32500000.0,58400000.0,2014,90900000.0
Mr. Turner,150.0,"Biography,Drama,History",6.8,4000000.0,18200000.0,2014,22200000.0
May in the Summer,99.0,"Comedy,Drama",5.6,22000.0,112000.0,2014,134000.0
Loving,105.0,"Drama,Romance",7.1,7800000.0,5200000.0,2016,13000000.0
Loving,123.0,"Biography,Drama,Romance",7.0,7800000.0,5200000.0,2016,13000000.0
Loving,105.0,"Drama,Romance",5.3,7800000.0,5200000.0,2016,13000000.0
Burnt,101.0,"Comedy,Drama",6.6,13700000.0,23000000.0,2015,36700000.0
Hotel Transylvania 2,89.0,"Animation,Comedy,Family",6.7,169700000.0,305100000.0,2015,474800000.0
Billy Lynn's Long Halftime Walk,113.0,"Action,Drama,Thriller",6.3,1700000.0,29200000.0,2016,30900000.0
Escobar: Paradise Lost,120.0,"Crime,Drama,History",6.5,196000.0,3600000.0,2015,3796000.0
The Gunman,115.0,"Action,Crime,Drama",5.8,10700000.0,13500000.0,2015,24200000.0
Star Wars: The Last Jedi,152.0,"Action,Adventure,Fantasy",7.1,620200000.0,712400000.0,2017,1332600000.0
God's Not Dead,113.0,Drama,4.8,60800000.0,3900000.0,2014,64700000.0
The Beatles: Eight Days a Week - The Touring Years,106.0,"Documentary,Music",7.8,2900000.0,9400000.0,2016,12300000.0
Blockers,102.0,Comedy,6.2,60300000.0,33700000.0,2018,94000000.0
Arrival,116.0,"Drama,Mystery,Sci-Fi",7.9,100500000.0,102800000.0,2016,203300000.0
Wonder,113.0,"Drama,Family",8.0,132400000.0,173500000.0,2017,305900000.0
The Light Between Oceans,133.0,"Drama,Romance",7.2,12500000.0,13400000.0,2016,25900000.0
Crimson Peak,119.0,"Drama,Fantasy,Horror",6.5,31100000.0,43600000.0,2015,74700000.0
The Second Best Exotic Marigold Hotel,122.0,"Comedy,Drama",6.6,33100000.0,52900000.0,2015,86000000.0
A Million Ways to Die in the West,116.0,"Comedy,Western",6.1,43100000.0,44100000.0,2014,87200000.0
Get Hard,100.0,"Comedy,Crime",6.0,90400000.0,21400000.0,2015,111800000.0
Alice Through the Looking Glass,113.0,"Adventure,Family,Fantasy",6.2,77000000.0,222400000.0,2016,299400000.0
The Tale of The Princess Kaguya,137.0,"Adventure,Animation,Drama",8.0,703000.0,23500000.0,2014,24203000.0
Me and Earl and the Dying Girl,105.0,"Comedy,Drama,Romance",7.8,6800000.0,2300000.0,2015,9100000.0
Shut In,91.0,"Drama,Mystery,Thriller",4.7,6900000.0,6200000.0,2016,13100000.0
Hell or High Water,102.0,"Action,Crime,Drama",7.6,27000000.0,10900000.0,2016,37900000.0
Whiplash,106.0,"Drama,Music",8.5,13100000.0,35900000.0,2014,49000000.0
Resident Evil: The Final Chapter,107.0,"Action,Horror,Sci-Fi",5.6,26800000.0,285400000.0,2017,312200000.0
The French Minister,113.0,Comedy,6.4,12000.0,5100000.0,2014,5112000.0
Kevin Hart: Let Me Explain,75.0,"Comedy,Documentary",6.8,32200000.0,74000.0,2013,32274000.0
'71,99.0,"Action,Drama,Thriller",7.2,1300000.0,355000.0,2015,1655000.0
Step Up All In,112.0,"Drama,Music,Romance",6.0,14900000.0,71300000.0,2014,86200000.0
Ted 2,115.0,Comedy,6.3,81500000.0,135200000.0,2015,216700000.0
Hot Tub Time Machine 2,93.0,"Comedy,Mystery,Sci-Fi",5.1,12300000.0,767000.0,2015,13067000.0
A Little Chaos,112.0,"Drama,Romance",6.5,558000.0,9500000.0,2015,10058000.0
Midnight Special,112.0,"Action,Drama,Mystery",6.6,3700000.0,2500000.0,2016,6200000.0
Just a Sigh,104.0,"Drama,Romance",6.5,75500.0,1200000.0,2014,1275500.0
Split,90.0,"Comedy,Romance,Sport",2.9,138300000.0,140200000.0,2017,278500000.0
Split,127.0,"Drama,Fantasy",3.6,138300000.0,140200000.0,2017,278500000.0
Split,117.0,"Horror,Thriller",7.3,138300000.0,140200000.0,2017,278500000.0
Split,80.0,Drama,7.0,138300000.0,140200000.0,2017,278500000.0
Split,123.0,"Action,Drama,Sport",5.4,138300000.0,140200000.0,2017,278500000.0
Star Trek Beyond,122.0,"Action,Adventure,Sci-Fi",7.1,158800000.0,184600000.0,2016,343400000.0
Fences,139.0,Drama,7.2,57700000.0,6700000.0,2016,64400000.0
Me Before You,106.0,"Drama,Romance",7.4,56200000.0,152100000.0,2016,208300000.0
Hitman: Agent 47,96.0,"Action,Adventure,Crime",5.7,22500000.0,59900000.0,2015,82400000.0
The D Train,101.0,"Comedy,Drama",5.0,673000.0,102000.0,2015,775000.0
Night at the Museum: Secret of the Tomb,98.0,"Adventure,Comedy,Family",6.2,113700000.0,249500000.0,2014,363200000.0
The Boss,99.0,Comedy,5.4,63300000.0,15600000.0,2016,78900000.0
Game Night,100.0,"Action,Comedy,Crime",7.0,69200000.0,48500000.0,2018,117700000.0
Yves Saint Laurent,106.0,"Biography,Drama",6.2,724000.0,20300000.0,2014,21024000.0
The Secret Life of Pets,87.0,"Adventure,Animation,Comedy",6.5,368400000.0,507100000.0,2016,875500000.0
Meerkats,40.0,Documentary,7.4,778000.0,482000.0,2012,1260000.0
Blackhat,133.0,"Action,Crime,Thriller",5.4,8000000.0,11600000.0,2015,19600000.0
The Riot Club,107.0,"Drama,Thriller",6.0,7700.0,2100000.0,2015,2107700.0
The Longest Ride,123.0,"Drama,Romance",7.1,37400000.0,25500000.0,2015,62900000.0
"Two Days, One Night",95.0,Drama,7.3,1400000.0,5400000.0,2014,6800000.0
Life of Riley,108.0,"Comedy,Drama,Romance",6.0,11600.0,2300000.0,2014,2311600.0
Devil's Due,89.0,"Horror,Mystery,Thriller",4.1,15800000.0,21100000.0,2014,36900000.0
Sinister 2,97.0,"Horror,Mystery,Thriller",5.3,27700000.0,25100000.0,2015,52800000.0
Veronica Mars,107.0,"Crime,Drama,Mystery",6.8,3300000.0,195000.0,2014,3495000.0
Top Five,102.0,"Comedy,Romance",6.4,25300000.0,800000.0,2014,26100000.0
Beloved Sisters,138.0,"Drama,History,Romance",6.1,54000.0,2200000.0,2015,2254000.0
A Beautiful Planet,46.0,Documentary,7.4,15500000.0,9400000.0,2016,24900000.0
Kingsman: The Secret Service,129.0,"Action,Adventure,Comedy",7.7,128300000.0,286100000.0,2015,414400000.0
Furious 7,137.0,"Action,Crime,Thriller",7.2,353000000.0,1163.0,2015,353001163.0
Mike and Dave Need Wedding Dates,98.0,"Adventure,Comedy,Romance",6.0,46000000.0,31100000.0,2016,77100000.0
Fists of Legend,154.0,Action,6.9,134000.0,5300000.0,2013,5434000.0
A Haunted House 2,86.0,"Comedy,Fantasy",4.7,17300000.0,6600000.0,2014,23900000.0
Pitch Perfect 2,115.0,"Comedy,Music",6.4,184300000.0,103200000.0,2015,287500000.0
Ride Along 2,102.0,"Action,Comedy,Crime",5.9,91200000.0,33400000.0,2016,124600000.0
Wish I Was Here,106.0,"Comedy,Drama",6.7,3600000.0,1900000.0,2014,5500000.0
Magic in the Moonlight,97.0,"Comedy,Romance",6.6,10500000.0,40500000.0,2014,51000000.0
The Shack,132.0,"Drama,Fantasy",6.3,57400000.0,39600000.0,2017,97000000.0
Nightcrawler,117.0,"Crime,Drama,Thriller",7.9,32400000.0,6300000.0,2014,38700000.0
Lucy,89.0,"Action,Sci-Fi,Thriller",6.4,126700000.0,336700000.0,2014,463400000.0
Lucy,40.0,Documentary,7.0,126700000.0,336700000.0,2014,463400000.0
Shaun the Sheep Movie,85.0,"Adventure,Animation,Comedy",7.4,19400000.0,86800000.0,2015,106200000.0
Red Sparrow,140.0,"Action,Drama,Thriller",6.6,46900000.0,104700000.0,2018,151600000.0
Chef,114.0,"Adventure,Comedy,Drama",7.3,31400000.0,14500000.0,2014,45900000.0
Chef,133.0,"Comedy,Drama,Family",5.7,31400000.0,14500000.0,2014,45900000.0
Ip Man 3,105.0,"Action,Biography,Drama",7.1,2700000.0,154200000.0,2016,156900000.0
Ilo Ilo,99.0,Drama,7.3,56800.0,1100000.0,2014,1156800.0
Wolf Totem,121.0,"Adventure,Drama",6.7,211000.0,125600000.0,2015,125811000.0
John Wick,101.0,"Action,Crime,Thriller",7.4,43000000.0,45700000.0,2014,88700000.0
The Lazarus Effect,83.0,"Horror,Mystery,Sci-Fi",5.2,25800000.0,12600000.0,2015,38400000.0
"20,000 Days on Earth",97.0,"Documentary,Drama,Music",7.5,280000.0,1800000.0,2014,2080000.0
Far from the Madding Crowd,119.0,"Drama,Romance",7.1,12200000.0,18000000.0,2015,30200000.0
A Most Violent Year,125.0,"Crime,Drama,Thriller",7.0,5700000.0,6300000.0,2014,12000000.0
The Transporter Refueled,96.0,"Action,Adventure,Crime",5.2,16000000.0,56600000.0,2015,72600000.0
Zootopia,108.0,"Adventure,Animation,Comedy",8.0,341300000.0,682500000.0,2016,1023800000.0
The Trip to Italy,108.0,"Comedy,Drama",6.6,2900000.0,3000000.0,2014,5900000.0
Hot Pursuit,87.0,"Action,Comedy,Crime",5.1,34600000.0,17100000.0,2015,51700000.0
Alvin and the Chipmunks: The Road Chip,92.0,"Adventure,Animation,Comedy",5.1,85900000.0,148900000.0,2015,234800000.0
The Purge: Anarchy,103.0,"Action,Horror,Sci-Fi",6.5,72000000.0,40000000.0,2014,112000000.0
Batman v Superman: Dawn of Justice,151.0,"Action,Adventure,Fantasy",6.5,330400000.0,543300000.0,2016,873700000.0
Dolphin Tale 2,107.0,"Drama,Family",6.4,42000000.0,15800000.0,2014,57800000.0
The Theory of Everything,123.0,"Biography,Drama,Romance",7.7,35900000.0,87800000.0,2014,123700000.0
The Hundred-Foot Journey,122.0,"Comedy,Drama",7.3,54200000.0,34600000.0,2014,88800000.0
Planes: Fire & Rescue,83.0,"Adventure,Animation,Comedy",6.0,59200000.0,92200000.0,2014,151400000.0
Young Detective Dee: Rise of the Sea Dragon,134.0,"Action,Adventure,Drama",6.5,87800.0,72200000.0,2013,72287800.0
Personal Tailor,118.0,"Comedy,Drama",5.2,376000.0,115800000.0,2013,116176000.0
The Water Diviner,111.0,"Drama,History,War",7.1,4200000.0,34000000.0,2015,38200000.0
The Face Reader,140.0,"Drama,History",6.9,516000.0,54100000.0,2013,54616000.0
Wild Tales,122.0,"Comedy,Drama,Thriller",8.1,3100000.0,23900000.0,2015,27000000.0
Tiny Times,116.0,"Drama,Romance",3.0,23500.0,77700000.0,2013,77723500.0
Mortdecai,107.0,"Action,Comedy,Crime",5.5,7700000.0,39600000.0,2015,47300000.0
He Named Me Malala,88.0,Documentary,6.9,2700000.0,97100.0,2015,2797100.0
The Conjuring 2,134.0,"Drama,Horror,Mystery",7.4,102500000.0,217900000.0,2016,320400000.0
Hardcore Henry,96.0,"Action,Adventure,Sci-Fi",6.7,9300000.0,7600000.0,2016,16900000.0
Suffragette,106.0,"Biography,Drama,History",6.9,4700000.0,11300000.0,2015,16000000.0
Monster Trucks,104.0,"Action,Adventure,Comedy",5.7,33400000.0,31100000.0,2017,64500000.0
Crazy Rich Asians,120.0,"Comedy,Romance",7.0,174500000.0,64000000.0,2018,238500000.0
Now You See Me 2,129.0,"Action,Adventure,Comedy",6.5,65099999.0,269800000.0,2016,334899999.0
Jimmy's Hall,109.0,"Biography,Drama,History",6.7,561000.0,2600000.0,2015,3161000.0
Equals,116.0,Drama,7.1,33300.0,2100000.0,2016,2133300.0
Equals,101.0,"Drama,Romance,Sci-Fi",6.1,33300.0,2100000.0,2016,2133300.0
The Bookshop,113.0,Drama,6.5,1600000.0,9900000.0,2018,11500000.0
Diplomacy,84.0,"Drama,War",7.1,231000.0,3700000.0,2014,3931000.0
Finding Fanny,102.0,"Adventure,Comedy,Drama",5.8,616000.0,7100000.0,2014,7716000.0
Commitment,113.0,"Action,Drama",6.8,76500.0,4500000.0,2013,4576500.0
Desierto,88.0,"Drama,Thriller",6.0,2000000.0,1000000.0,2016,3000000.0
Trainwreck,125.0,"Comedy,Drama,Romance",6.2,110200000.0,30600000.0,2015,140800000.0
Sleeping with Other People,101.0,"Comedy,Drama,Romance",6.5,819000.0,2400000.0,2015,3219000.0
Mr. Holmes,104.0,"Drama,Mystery",6.9,17700000.0,11600000.0,2015,29300000.0
Room,118.0,"Drama,Thriller",8.2,14700000.0,20700000.0,2015,35400000.0
"Men, Women & Children",119.0,"Comedy,Drama",6.7,706000.0,1500000.0,2014,2206000.0
The Boy Next Door,91.0,"Horror,Thriller",4.7,35400000.0,17000000.0,2015,52400000.0
Journey to the South Pacific,40.0,Documentary,6.5,7600000.0,6500000.0,2013,14100000.0
Pulling Strings,111.0,"Comedy,Romance",6.0,5800000.0,2000000.0,2013,7800000.0
Incarnate,91.0,"Horror,Thriller",5.3,4800000.0,1500000.0,2016,6300000.0
Love Thy Nature,76.0,Documentary,6.9,41100.0,11800.0,2015,52900.0
Loving Vincent,94.0,"Animation,Biography,Crime",7.8,6700000.0,35500000.0,2017,42200000.0
Sully,96.0,"Biography,Drama",7.5,125100000.0,115700000.0,2016,240800000.0
Welcome to Marwen,116.0,"Biography,Comedy,Drama",6.1,10800000.0,2100000.0,2018,12900000.0
The Autopsy of Jane Doe,86.0,"Horror,Mystery,Thriller",6.8,10500.0,6000000.0,2016,6010500.0
London Has Fallen,99.0,"Action,Thriller",5.9,62500000.0,143200000.0,2016,205700000.0
The Mystery of Happiness,92.0,"Comedy,Drama,Romance",6.1,8500.0,3200000.0,2014,3208500.0
American Ultra,96.0,"Action,Comedy,Sci-Fi",6.1,14400000.0,12700000.0,2015,27100000.0
Still Alice,101.0,Drama,7.5,18800000.0,25100000.0,2015,43900000.0
The Mercy,112.0,"Adventure,Biography,Drama",6.0,29500.0,4200000.0,2018,4229500.0
Regression,106.0,"Crime,Horror,Mystery",5.7,55000.0,17600000.0,2016,17655000.0
Annabelle,99.0,"Horror,Mystery,Thriller",5.4,84300000.0,172800000.0,2014,257100000.0
Pan,111.0,"Adventure,Comedy,Family",5.8,35100000.0,93300000.0,2015,128400000.0
Jigsaw,92.0,"Crime,Horror,Mystery",5.8,38100000.0,64900000.0,2017,103000000.0
Fan,90.0,Drama,5.8,2300000.0,25900000.0,2016,28200000.0
Fan,138.0,"Action,Drama,Thriller",7.1,2300000.0,25900000.0,2016,28200000.0
Transformers: The Last Knight,154.0,"Action,Adventure,Sci-Fi",5.2,130199999.0,475300000.0,2017,605499999.0
The Brothers Grimsby,83.0,"Action,Adventure,Comedy",6.2,6900000.0,18300000.0,2016,25200000.0
X-Men: Apocalypse,144.0,"Action,Adventure,Sci-Fi",7.0,155400000.0,388500000.0,2016,543900000.0
A United Kingdom,111.0,"Biography,Drama,Romance",6.8,3900000.0,9900000.0,2017,13800000.0
Jack Reacher: Never Go Back,118.0,"Action,Thriller",6.1,58700000.0,103400000.0,2016,162100000.0
Sicario,121.0,"Action,Crime,Drama",7.6,46900000.0,38000000.0,2015,84900000.0
Fist Fight,91.0,Comedy,5.6,32200000.0,8900000.0,2017,41100000.0
The Attorney,127.0,Drama,7.7,557000.0,70000000.0,2014,70557000.0
Ferdinand,108.0,"Adventure,Animation,Comedy",6.7,84400000.0,211700000.0,2017,296100000.0
A Monster Calls,108.0,"Animation,Drama,Fantasy",7.5,3700000.0,43600000.0,2016,47300000.0
What We Do in the Shadows,86.0,"Comedy,Horror",7.7,3500000.0,2800000.0,2015,6300000.0
Ice Age: Collision Course,94.0,"Adventure,Animation,Comedy",5.7,64099999.0,344500000.0,2016,408599999.0
